id,from_energy_unit_id,to_energy_unit_id,conversion_factor
1932,507,1222,8.7666854470000000
1933,1223,545,0.0326033290000000
1934,545,1223,30.6717141400000000
1935,1223,543,0.2849941380000000
1936,543,1223,3.5088440970000000
1937,1223,541,0.0034120000000000
1938,541,1223,293.0832356000000000
1939,1223,579,3.4120000000000000
1940,579,1223,0.2930832360000000
1941,580,8,35.3010000000000000
1961,580,7,0.3530100000000000
1962,580,6,0.3530100000000000
158,4,359,1194.0000000000000000
16,235,357,103.6000000000000000
15,357,235,0.0096525096500000
2003,1213,1110,0.2641720000000000
1983,1110,1213,3.7854100000000000
1612,871,361,3.4120000000000000
2061,1007,9,264.1720000000000000
2081,9,1007,0.0037854100000000
